airline,flightNumber,origin,destination,daysOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
GoAir,896,Hyderabad,Bengaluru,Saturday,13:10,14:25,2020-10-28,2021-03-24
GoAir,113,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:50,08:40,2020-10-28,2021-03-30
GoAir,120,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",15:15,18:05,2020-10-29,2021-03-30
GoAir,557,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,21:25,2020-10-28,2021-03-30
GoAir,811,Nagpur,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:00,07:40,2020-10-28,2021-03-30
GoAir,810,Nagpur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:30,15:00,2020-10-28,2021-03-30
GoAir,811,MIHAN,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:00,07:40,2020-10-28,2021-03-30
GoAir,810,MIHAN,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:30,15:00,2020-10-28,2021-03-30
GoAir,807,Lucknow,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:15,14:00,2020-10-28,2021-03-30
GoAir,806,Lucknow,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:40,2020-10-28,2021-03-30
GoAir,806,Lucknow,Bengaluru,Monday,19:35,22:10,2020-10-30,2021-03-26
GoAir,410,Kochi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,15:20,2020-10-28,2021-03-30
GoAir,517,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Friday,Saturday",06:00,07:40,2020-10-28,2021-03-30
GoAir,396,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:45,2020-10-28,2021-03-30
GoAir,271,Patna,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,14:55,2020-10-28,2021-03-30
GoAir,803,Port Blair,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:15,17:55,2020-10-28,2021-03-30
GoAir,802,Ahmedabad,Bengaluru,Monday,09:00,11:05,2020-10-30,2021-03-26
GoAir,802,Ahmedabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,11:25,2020-10-28,2021-03-30
GoAir,805,Ahmedabad,Bengaluru,Monday,13:45,16:00,2020-10-30,2021-03-26
GoAir,272,Ranchi,Bengaluru,Monday,13:40,16:05,2020-10-30,2021-03-26
GoAir,895,Pune,Bengaluru,Saturday,17:00,18:25,2020-10-28,2021-03-24
GoAir,242,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:45,20:15,2020-10-28,2021-03-30
GoAir,403,Guwahati,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,10:20,2020-10-28,2021-03-30
GoAir,286,Goa,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:00,15:10,2020-10-28,2021-03-30
GoAir,143,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:25,07:20,2020-12-01,2021-01-31
GoAir,245,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55,10:40,2020-10-28,2021-03-30
GoAir,145,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,20:20,2020-10-28,2021-03-30
GoAir,705,Mumbai,Ranchi,Saturday,08:35,10:55,2020-10-28,2020-11-25
GoAir,705,Mumbai,Ranchi,Saturday,08:35,10:55,2020-12-02,2021-01-27
GoAir,705,Mumbai,Ranchi,Saturday,08:35,10:55,2021-02-03,2021-03-24
GoAir,483,Mumbai,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,18:40,2020-10-28,2021-03-30
GoAir,272,Patna,Ranchi,Monday,12:25,13:10,2020-10-30,2021-03-26
GoAir,374,Bengaluru,Ranchi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,14:00,2021-03-31,2021-10-26
GoAir,381,Mumbai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35,10:55,2020-10-29,2020-11-30
GoAir,381,Mumbai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35,10:55,2020-12-01,2021-01-31
GoAir,381,Mumbai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35,10:55,2021-02-01,2021-03-30
GoAir,514,Patna,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:25,09:45,2020-10-29,2021-03-30
GoAir,911,Ahmedabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:30,12:05,2020-10-29,2021-03-30
GoAir,911,Ahmedabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:30,12:10,2021-04-01,2021-10-26
GoAir,912,Srinagar,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:15,15:30,2020-10-29,2021-03-30
GoAir,173,Delhi,Pune,Friday,08:00,10:15,2020-11-03,2021-03-30
GoAir,275,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15,20:25,2020-10-28,2021-03-30
GoAir,284,Nagpur,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:20,2020-10-28,2021-03-30
GoAir,284,MIHAN,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:20,2020-10-28,2021-03-30
GoAir,633,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:30,2020-10-28,2021-03-30
GoAir,633,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:15,22:35,2021-03-31,2021-10-26
GoAir,893,Bengaluru,Pune,Saturday,15:00,16:30,2020-10-28,2021-03-24
GoAir,241,Bengaluru,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,18:15,2020-10-28,2021-03-30
GoAir,451,Chennai,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:45,2020-10-28,2021-03-30
GoAir,414,Hyderabad,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:30,2020-10-28,2021-03-30
GoAir,155,Bagdogra,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,16:50,2020-10-28,2021-03-30
GoAir,153,Bagdogra,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,14:55,2021-03-31,2021-10-26
GoAir,402,Bengaluru,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:50,19:00,2020-10-28,2021-03-30
GoAir,951,Chennai,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:55,06:50,2020-10-28,2021-03-30
GoAir,401,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:40,06:15,2020-10-28,2021-03-30
GoAir,532,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:30,2020-10-28,2021-03-30
GoAir,982,Bagdogra,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,16:05,2020-10-28,2021-03-30
GoAir,305,Mumbai,Chennai,"Sunday,Monday,Tuesday,Friday,Saturday",05:45,07:40,2020-10-28,2021-03-30
GoAir,303,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,20:30,2020-10-28,2021-03-30
GoAir,304,Port Blair,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,13:10,2020-10-28,2021-03-30
GoAir,1425,Ahmedabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday",13:45,16:05,2021-05-01,2021-10-25
GoAir,912,Ahmedabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:35,01:00,2021-03-31,2021-10-26
GoAir,633,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:00,00:45,2020-10-28,2021-03-30
GoAir,382,Guwahati,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:35,23:20,2020-10-28,2021-03-30
GoAir,416,Guwahati,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:00,01:00,2020-10-28,2021-03-30
GoAir,185,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,15:30,2020-10-28,2021-03-30
GoAir,205,Leh,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,10:30,2021-02-01,2021-03-30
GoAir,213,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,14:40,2020-10-28,2021-03-30
GoAir,661,Hyderabad,Goa,Saturday,08:30,09:55,2020-10-28,2021-03-24
GoAir,367,Hyderabad,Goa,Monday,19:40,19:15,2020-10-30,2021-03-26
GoAir,571,Hyderabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,21:25,2020-10-28,2021-03-30
GoAir,834,Nagpur,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:55,22:50,2020-10-28,2021-03-30
GoAir,834,MIHAN,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:55,22:50,2020-10-28,2021-03-30
GoAir,591,Kochi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:20,05:30,2020-10-28,2021-03-30
GoAir,575,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:00,06:10,2020-10-28,2021-03-30
GoAir,141,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,12:40,2020-10-28,2021-03-30
GoAir,371,Mumbai,Goa,"Sunday,Monday,Thursday,Friday,Saturday",16:25,17:45,2020-10-28,2021-03-30
GoAir,384,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:05,23:35,2020-10-28,2021-03-30
GoAir,285,Bengaluru,Goa,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,17:15,2020-10-28,2021-03-30
GoAir,367,Chandigarh,Goa,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,19:15,2020-10-28,2021-03-30
GoAir,592,Kolkata,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,21:50,2020-10-28,2021-03-30
GoAir,101,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45,08:00,2020-10-28,2021-03-30
GoAir,127,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25,21:45,2020-10-28,2021-03-30
GoAir,105,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:55,23:10,2020-10-28,2021-03-30
GoAir,761,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:35,12:45,2020-10-28,2021-03-30
GoAir,407,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:35,00:50,2020-10-28,2021-03-30
GoAir,537,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:40,15:50,2020-10-28,2021-03-30
GoAir,537,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:00,2021-03-31,2021-10-26
GoAir,942,Kochi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:00,10:10,2020-10-28,2021-03-30
GoAir,511,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:15,01:55,2020-10-28,2021-03-30
GoAir,762,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,16:30,2020-10-28,2021-03-30
GoAir,102,Port Blair,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:25,13:40,2020-10-28,2021-03-30
GoAir,831,Bengaluru,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:50,18:20,2020-10-28,2021-03-30
GoAir,830,Bengaluru,Kolkata,Monday,11:55,14:35,2021-06-18,2021-09-10
GoAir,830,Bengaluru,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10,14:35,2021-06-15,2021-09-15
GoAir,546,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,12:20,2020-10-28,2021-03-30
GoAir,406,Guwahati,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,21:10,2020-10-28,2021-03-30
GoAir,128,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:25,08:55,2021-02-01,2021-03-30
GoAir,128,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:45,2020-10-28,2021-01-31
GoAir,911,Chandigarh,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",12:40,13:45,2020-10-29,2021-03-30
GoAir,287,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10,14:55,2020-10-28,2021-03-30
GoAir,697,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,15:45,2020-10-28,2021-03-30
Air India,560,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,09:10,2020-10-28,2021-03-30
Air India,542,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45,11:55,2020-10-28,2021-03-30
Air India,776,Bhubaneswar,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50,12:25,2020-10-28,2021-03-30
Air India,615,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:20,07:40,2020-10-28,2021-03-30
Air India,617,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,15:25,2020-10-28,2021-03-30
Air India,516,Bengaluru,Hyderabad,Tuesday,08:15,08:00,2020-10-30,2021-03-26
Air India,516,Bengaluru,Hyderabad,Monday,06:50,07:55,2021-04-02,2021-10-22
Air India,516,Bengaluru,Hyderabad,"Sunday,Tuesday,Thursday,Friday,Saturday",08:15,09:15,2021-03-31,2021-10-26
Air India,840,Vijayawada,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,18:25,2020-10-28,2021-03-30
Air India,541,Tirupati,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,15:20,2020-10-28,2021-03-30
Air India,545,Chennai,Hyderabad,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",19:15,20:35,2020-10-28,2021-03-30
Air India,667,Mumbai,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:25,19:40,2020-10-28,2021-03-30
Air India,583,Bengaluru,Thiruvananthapuram,"Monday,Tuesday,Friday",07:25,08:40,2021-04-02,2021-10-26
Air India,543,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:10,12:15,2020-10-28,2021-03-30
Air India,541,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15,18:30,2020-10-28,2021-03-30
Air India,840,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:05,21:25,2020-10-28,2021-03-30
Air India,433,Varanasi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,16:55,2020-10-28,2021-03-30
Air India,428,Varanasi,Delhi,"Sunday,Monday,Wednesday,Friday",19:20,21:10,2020-10-29,2021-03-30
Air India,474,Bhubaneswar,Delhi,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",21:35,23:45,2020-10-28,2021-03-30
Air India,442,Aurangabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,19:10,2020-10-28,2021-03-30
Air India,442,Aurangabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,19:10,2021-03-31,2021-10-26
Air India,496,Rajkot,Delhi,"Monday,Tuesday,Thursday,Saturday",19:30,21:10,2020-10-28,2021-03-29
Air India,880,Bagdogra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,16:15,2020-10-28,2021-03-30
Air India,880,Bagdogra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,16:15,2021-03-31,2021-10-26
Air India,812,Lucknow,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15,21:35,2020-10-28,2021-03-30
Air India,466,Kochi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:30,10:50,2020-10-28,2021-03-30
Air India,511,Kochi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,13:20,2020-10-28,2021-03-30
Air India,864,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,09:10,2020-10-28,2021-03-30
Air India,806,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:00,10:15,2020-10-28,2021-03-30
Air India,866,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,11:30,2020-10-28,2021-03-30
Air India,809,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,12:15,2020-10-28,2021-03-30
Air India,687,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,18:15,2020-10-28,2021-03-30
Air India,660,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00,20:25,2020-10-28,2021-03-30
Air India,888,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:15,2020-10-28,2021-03-30
Air India,452,Visakhapatnam,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,10:20,2020-10-28,2021-03-30
Air India,486,Visakhapatnam,Delhi,"Monday,Tuesday,Thursday,Saturday",12:30,14:45,2020-10-28,2021-03-29
Air India,488,Visakhapatnam,Delhi,"Sunday,Thursday",15:15,17:45,2020-10-29,2021-03-29
Air India,454,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50,07:55,2020-10-28,2021-03-30
Air India,454,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50,07:55,2021-03-31,2021-10-26
Air India,3420,Leh,Delhi,"Tuesday,Friday",08:20,09:45,2020-10-31,2021-03-30
Air India,3450,Leh,Delhi,"Sunday,Monday,Wednesday,Thursday,Saturday",08:20,09:45,2020-10-28,2021-03-29
Air India,890,Imphal,Delhi,"Monday,Saturday",16:00,18:40,2020-10-28,2021-03-26
Air India,408,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:40,2020-10-28,2021-03-30
Air India,416,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:10,20:55,2020-10-28,2021-03-30
Air India,476,Jodhpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:55,16:20,2020-10-28,2021-03-30
Air India,486,Port Blair,Delhi,"Sunday,Wednesday,Friday",10:50,14:30,2020-10-29,2021-03-30
Air India,492,Jaipur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:30,14:30,2020-10-28,2021-03-30
Air India,505,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,12:45,2020-10-28,2021-03-30
Air India,501,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,16:10,2020-10-28,2021-03-30
Air India,503,Bengaluru,Delhi,Monday,17:00,19:50,2020-10-30,2021-03-26
Air India,503,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,19:45,2020-10-28,2021-03-30
Air India,505,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,12:45,2021-03-31,2021-10-26
Air India,501,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,16:10,2021-03-31,2021-10-26
Air India,468,Vijayawada,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:40,22:55,2020-10-28,2021-03-30
Air India,418,Ranchi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25,15:30,2020-10-28,2021-03-30
Air India,635,Indore,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,11:10,2020-10-28,2021-03-30
Air India,820,Vadodara,Delhi,"Thursday,Saturday",20:20,21:45,2020-10-28,2020-12-02
Air India,820,Vadodara,Delhi,"Thursday,Saturday",20:20,21:45,2021-02-01,2021-03-29
Air India,820,Vadodara,Delhi,"Sunday,Monday,Tuesday,Wednesday,Friday",20:20,21:45,2020-10-29,2020-12-01
Air India,820,Vadodara,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:20,21:45,2020-12-03,2021-01-31
Air India,852,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40,09:45,2020-10-28,2021-03-30
Air India,850,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,20:55,2020-10-28,2021-03-30
Air India,854,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:00,00:10,2020-10-28,2021-03-30
Air India,890,Guwahati,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday",16:05,18:40,2020-10-29,2021-03-30
Air India,892,Guwahati,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,22:10,2020-10-28,2021-03-30
Air India,440,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:10,08:55,2020-10-28,2021-03-30
Air India,430,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:55,12:55,2020-10-28,2021-03-30
Air India,539,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,19:50,2020-10-28,2021-03-30
Air India,494,Surat,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:45,09:15,2020-10-28,2021-03-30
Air India,490,Surat,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25,23:05,2020-10-28,2021-03-30
Air India,3426,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Friday,Saturday",12:15,13:50,2020-10-28,2021-03-30
Air India,822,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,17:10,2020-10-28,2021-03-30
Air India,438,Bhopal,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:45,23:25,2020-10-28,2021-03-30
Air India,763,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,09:15,2020-10-28,2021-03-30
Air India,701,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,19:50,2020-10-28,2021-03-30
Air India,828,Srinagar,Delhi,"Monday,Wednesday,Friday,Saturday",09:25,14:15,2020-10-28,2021-03-30
Air India,826,Srinagar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,14:05,2020-10-28,2021-03-30
Air India,427,Delhi,Varanasi,"Sunday,Monday,Wednesday,Friday",17:15,18:40,2020-10-29,2021-03-30
Air India,433,Gaya,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,14:50,2020-10-28,2021-03-30
Air India,695,Mumbai,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30,12:40,2020-10-28,2021-03-30
Air India,405,Khajuraho,Varanasi,"Sunday,Tuesday,Friday",15:15,16:10,2020-10-29,2021-03-30
Air India,679,Mumbai,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:15,12:00,2020-10-28,2021-03-30
Air India,780,Hyderabad,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:05,14:35,2020-10-28,2021-03-30
Air India,473,Delhi,Bhubaneswar,Tuesday,18:40,21:00,2020-10-31,2021-03-27
Air India,473,Delhi,Bhubaneswar,"Monday,Wednesday,Friday,Saturday",18:40,21:00,2020-10-28,2021-03-30
Air India,669,Mumbai,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,14:25,2020-10-28,2021-03-30
Air India,738,Bengaluru,Bhubaneswar,"Wednesday,Friday,Saturday",11:40,13:50,2020-10-28,2021-03-30
Air India,738,Bengaluru,Bhubaneswar,"Sunday,Tuesday,Thursday,Saturday",09:30,11:20,2021-03-31,2021-10-25
Air India,776,Kolkata,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,10:20,2020-10-28,2021-03-30
Air India,581,Mumbai,Calicut,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,08:55,2020-10-28,2021-03-30
Air India,441,Delhi,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,19:35,2020-10-28,2021-03-30
Air India,442,Mumbai,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,16:45,2020-10-28,2021-03-30
Air India,497,Delhi,Rajkot,"Sunday,Wednesday,Friday",05:15,07:00,2020-10-29,2021-03-30
Air India,495,Delhi,Rajkot,"Tuesday,Thursday,Saturday",17:15,19:00,2020-10-28,2021-03-29
Air India,655,Mumbai,Rajkot,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:05,2020-10-28,2021-03-30
Air India,879,Delhi,Bagdogra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:20,13:15,2020-10-28,2021-03-30
